;ID;duration;time_deta;mean_deficit;max_deficit;sum_deficit;list_deficit;Qmin;start_date;start_year;start_month;max_date;max_month;end_date;Station;River
820;820;22;1;111.771875;207.0;2458.98125;[4.9500000000000455, 58.21250000000009, 110.41666666666652, 129.0, 164.0, 198.0, 179.0916666666667, 126.0, 180.0, 207.0, 196.0, 172.0, 92.0, 116.19791666666674, 105.1604166666666, 95.0, 64.0, 50.95208333333335, 11.0, 19.0, 60.0, 121.0];1340;2022-05-10;2022;5;2022-06-09;6;2022-06-01;6335050;RHINE RIVER
821;821;30;0;304.140625;493.0;9124.21875;[201.0, 276.0, 306.5999999999999, 321.0, 350.0, 307.8333333333335, 220.0, 116.0, 130.0, 140.0, 106.0, 123.0, 156.5583333333334, 219.0, 265.0, 355.25, 456.13541666666674, 473.0, 493.0, 486.0, 468.0, 462.0, 473.0, 492.7416666666668, 453.32500000000005, 400.8208333333332, 282.5999999999999, 204.35416666666674, 178.0, 208.0];1167;2022-06-01;2022;6;2022-07-18;7;2022-07-01;6335050;RHINE RIVER
822;822;31;0;498.7911962365592;634.0;15462.527083333334;[288.0, 349.0, 363.0, 315.00833333333344, 291.47708333333344, 312.03958333333344, 354.6041666666665, 433.3395833333334, 411.3458333333333, 398.0, 461.45000000000005, 500.6500000000001, 527.0, 566.0, 607.0333333333333, 607.0, 616.14375, 625.8833333333334, 634.0, 598.95, 571.875, 532.0, 505.7166666666667, 545.3270833333333, 556.2, 571.9083333333333, 567.0, 565.575, 590.0, 588.0, 609.0];813;2022-07-01;2022;7;2022-08-18;8;2022-08-01;6335050;RHINE RIVER
823;823;31;0;514.481317204301;650.2;15948.920833333334;[601.0, 603.7, 597.0, 586.0, 554.0416666666665, 534.0, 571.2750000000001, 604.0, 647.2229166666668, 645.6208333333334, 641.45, 649.8499999999999, 650.2, 646.9541666666667, 648.0, 635.4458333333334, 628.0, 640.0, 629.0, 614.96875, 602.5250000000001, 544.15625, 379.9333333333334, 201.57500000000005, 182.00833333333344, 222.0, 267.0, 323.1875, 329.0, 293.15625, 276.6500000000001];660;2022-08-01;2022;8;2022-09-12;9;2022-09-01;6335050;RHINE RIVER
824;824;15;0;248.1508333333333;364.9375;3722.2625;[312.0, 338.0, 328.0, 307.0, 331.0958333333333, 364.9375, 345.0, 334.0, 311.0, 286.0, 234.0, 124.13750000000005, 63.51666666666665, 39.0, 4.5750000000000455];840;2022-09-01;2022;9;2022-09-21;9;2022-09-16;6335050;RHINE RIVER
825;825;3;9;56.666666666666664;79.0;170.0;[58.0, 79.0, 33.0];1007;2022-09-25;2022;9;2022-09-29;9;2022-09-28;6335050;RHINE RIVER
826;826;11;75;100.2625;170.0;1102.8875;[12.525000000000091, 31.0, 106.0, 128.0, 159.0, 170.0, 135.0, 104.0, 85.0, 99.36249999999995, 73.0];1096;2022-12-12;2022;12;2022-12-28;12;2022-12-23;6335050;RHINE RIVER
827;827;7;61;52.44285714285713;98.0;367.0999999999999;[17.252083333333303, 40.29791666666665, 51.549999999999955, 68.0, 51.0, 98.0, 41.0];1395;2023-02-22;2023;2;2023-03-05;3;2023-03-01;6335050;RHINE RIVER
828;828;9;0;177.375;288.23333333333335;1596.375;[17.450000000000045, 89.0, 124.0, 149.25, 183.0, 250.0, 288.23333333333335, 282.4416666666666, 213.0];1236;2023-03-01;2023;3;2023-03-16;3;2023-03-10;6335050;RHINE RIVER
829;829;24;89;314.4910590277778;473.0;7547.785416666667;[8.0, 59.0, 83.0, 116.0, 168.0, 229.0, 268.5583333333334, 304.0, 317.0, 377.25, 432.13541666666674, 426.0, 444.0, 443.0, 447.0, 413.0, 298.0, 344.7416666666668, 338.32500000000005, 367.8208333333332, 359.5999999999999, 392.35416666666674, 439.0, 473.0];1159;2023-06-07;2023;6;2023-07-23;7;2023-07-01;6335050;RHINE RIVER
830;830;28;0;430.48311011904764;598.45;12053.527083333334;[507.0, 503.0, 494.0, 475.00833333333344, 491.47708333333344, 479.03958333333344, 460.6041666666665, 508.3395833333334, 553.3458333333333, 547.0, 598.45, 590.6500000000001, 579.0, 559.0, 532.0333333333333, 435.0, 306.14374999999995, 233.88333333333344, 239.0, 291.95000000000005, 345.875, 352.0, 367.7166666666667, 407.32708333333335, 427.20000000000005, 391.9083333333333, 237.0, 140.57500000000005];992;2023-07-01;2023;7;2023-08-08;8;2023-07-29;6335050;RHINE RIVER
831;831;4;26;44.64583333333337;50.0;178.58333333333348;[46.575000000000045, 48.00833333333344, 50.0, 34.0];1178;2023-08-24;2023;8;2023-08-30;8;2023-08-28;6335050;RHINE RIVER
832;832;14;41;85.63005952380955;144.0;1198.8208333333337;[4.345833333333303, 51.943750000000136, 51.0, 49.0, 68.6875, 67.0, 89.0, 99.0, 133.0, 142.3687500000001, 130.0, 144.0, 119.32500000000005, 50.15000000000009];895;2023-10-08;2023;10;2023-11-02;11;2023-10-22;6335050;RHINE RIVER
833;833;4;506;56.46458333333334;73.0;225.85833333333335;[35.0, 73.0, 64.85833333333335, 53.0];1487;2025-03-11;2025;3;2025-03-16;3;2025-03-15;6335050;RHINE RIVER
834;834;13;4;215.07015050167223;327.0;2795.911956521739;[42.02500000000009, 71.125, 107.0, 158.0, 230.23125000000005, 242.0, 248.88541666666674, 284.0, 268.0, 266.1916666666666, 274.86666666666656, 276.586956521739, 327.0];1221;2025-03-19;2025;3;2025-04-12;4;2025-04-01;6335050;RHINE RIVER
835;835;25;0;395.42075;609.0;9885.51875;[360.3416666666667, 335.0, 343.0, 364.25, 398.52083333333326, 392.0, 495.23333333333335, 493.0, 519.0, 501.5333333333333, 529.8645833333333, 549.0, 609.0, 573.7104166666666, 580.6083333333333, 564.0, 537.0, 447.0, 363.66666666666674, 229.875, 162.75, 175.67291666666665, 169.49166666666656, 131.0, 61.0];1008;2025-04-01;2025;4;2025-05-08;5;2025-04-26;6335050;RHINE RIVER
836;836;3;2;44.49305555555551;84.0;133.47916666666652;[15.479166666666515, 34.0, 84.0];1356;2025-04-28;2025;4;2025-05-02;5;2025-05-01;6335050;RHINE RIVER
837;837;31;0;302.1305779569892;604.0;9366.047916666666;[200.26666666666665, 265.0, 311.4645833333334, 286.0, 266.42499999999995, 199.0, 180.8520833333332, 139.3166666666666, 22.74166666666656, 52.950000000000045, 109.21250000000009, 164.41666666666652, 186.0, 293.0, 362.0, 355.0916666666667, 364.0, 455.0, 533.0, 587.0, 604.0, 573.0, 582.1979166666667, 538.1604166666666, 413.0, 319.0, 276.95208333333335, 209.0, 186.0, 168.0, 164.0];1006;2025-05-01;2025;5;2025-06-20;6;2025-06-01;6335050;RHINE RIVER
838;838;5;0;70.71999999999998;124.0;353.5999999999999;[124.0, 53.0, 48.59999999999991, 90.0, 38.0];1424;2025-06-01;2025;6;2025-06-06;6;2025-06-06;6335050;RHINE RIVER
839;839;9;9;205.59837962962965;442.0;1850.3854166666667;[17.0, 64.25, 106.13541666666674, 129.0, 113.0, 238.0, 351.0, 390.0, 442.0];1198;2025-06-15;2025;6;2025-07-02;7;2025-06-24;6335050;RHINE RIVER
840;840;9;9;509.69606481481486;593.4770833333334;4587.264583333334;[248.0, 578.0083333333334, 593.4770833333334, 550.0395833333334, 517.6041666666665, 538.3395833333334, 513.3458333333333, 512.0, 536.45];1036;2025-07-03;2025;7;2025-07-13;7;2025-07-12;6335050;RHINE RIVER
841;841;13;0;343.12147435897435;470.6500000000001;4460.579166666666;[470.6500000000001, 412.0, 415.0, 431.0333333333333, 434.0, 406.14374999999995, 361.88333333333344, 337.0, 325.95000000000005, 306.875, 238.0, 182.7166666666667, 139.32708333333335];1104;2025-07-12;2025;7;2025-07-25;7;2025-07-25;6335050;RHINE RIVER
842;842;1;2;29.0;29.0;29.0;[29.0];1367;2025-07-27;2025;7;2025-07-28;7;2025-07-28;6335050;RHINE RIVER
843;843;6;18;113.06909722222224;179.96875;678.4145833333334;[29.0, 53.44583333333344, 99.0, 149.0, 168.0, 179.96875];1106;2025-08-15;2025;8;2025-08-25;8;2025-08-21;6335050;RHINE RIVER
844;0;15;9;20.061111111111117;35.80000000000001;300.91666666666674;[2.3999999999999773, 9.266666666666652, 16.78333333333336, 6.550000000000011, 6.5166666666666515, 17.529166666666697, 21.80000000000001, 31.600000000000023, 27.400000000000034, 35.80000000000001, 32.0, 24.600000000000023, 21.90416666666664, 25.16666666666663, 21.600000000000023];294;1901-01-10;1901;1;1901-02-03;2;1901-01-25;6340180;ELBE RIVER
845;1;17;16;87.6140931372549;139.0;1489.4395833333333;[29.0, 48.80000000000001, 55.80000000000001, 66.28125, 69.19999999999999, 63.19999999999999, 78.80000000000001, 104.35000000000002, 124.80000000000001, 133.50833333333333, 139.0, 129.90000000000003, 124.19999999999999, 122.39999999999998, 103.80000000000001, 69.80000000000001, 26.600000000000023];278;1901-02-10;1901;2;1901-03-09;3;1901-02-27;6340180;ELBE RIVER
846;2;1;222;0.11250000000001137;0.11250000000001137;0.11250000000001137;[0.11250000000001137];221;1901-10-07;1901;10;1901-10-08;10;1901-10-08;6340180;ELBE RIVER
847;3;17;402;44.2171568627451;84.54166666666669;751.6916666666667;[0.5999999999999943, 9.0, 10.966666666666669, 12.666666666666629, 22.39375000000001, 39.19999999999999, 56.51666666666671, 69.01250000000005, 46.5333333333333, 40.29583333333332, 35.599999999999994, 36.599999999999994, 61.39999999999998, 70.60000000000002, 84.54166666666669, 79.13125000000002, 76.63333333333333];176;1902-11-14;1902;11;1902-12-14;12;1902-12-01;6340180;ELBE RIVER
848;4;16;0;70.42304687500001;101.37916666666666;1126.7687500000002;[84.79374999999999, 70.69166666666666, 72.39166666666665, 91.3125, 85.65625, 85.60000000000002, 95.60000000000002, 101.19999999999999, 101.37916666666666, 96.68333333333334, 90.0, 77.28750000000002, 54.054166666666674, 14.199999999999989, 5.318750000000023, 0.6000000000000227];157;1902-12-01;1902;12;1902-12-25;12;1902-12-17;6340180;ELBE RIVER
849;5;1;1;2.3999999999999773;2.3999999999999773;2.3999999999999773;[2.3999999999999773];290;1902-12-18;1902;12;1902-12-19;12;1902-12-19;6340180;ELBE RIVER
850;6;5;35;22.09000000000001;28.80000000000001;110.45000000000005;[16.16666666666663, 27.600000000000023, 28.80000000000001, 28.80000000000001, 9.083333333333371];304;1903-01-23;1903;1;1903-01-30;1;1903-01-28;6340180;ELBE RIVER
851;7;13;50;53.86714743589744;77.19999999999999;700.2729166666667;[5.800000000000011, 3.3999999999999773, 54.64166666666665, 66.80000000000001, 57.85000000000002, 53.19999999999999, 62.60000000000002, 60.39999999999998, 73.78125, 71.80000000000001, 77.19999999999999, 60.80000000000001, 52.0];410;1903-03-19;1903;3;1903-04-10;4;1903-04-01;6340180;ELBE RIVER
852;8;13;0;87.38525641025642;127.80000000000001;1136.0083333333334;[64.76875000000001, 88.98750000000001, 95.61250000000001, 101.19999999999999, 101.19999999999999, 125.20000000000005, 127.80000000000001, 112.60000000000002, 106.69999999999999, 99.80000000000001, 76.18958333333336, 32.75, 3.1999999999999886];375;1903-04-01;1903;4;1903-04-20;4;1903-04-14;6340180;ELBE RIVER
853;9;3;74;3.74444444444444;5.599999999999994;11.23333333333332;[1.1500000000000057, 4.48333333333332, 5.599999999999994];243;1903-06-27;1903;6;1903-07-02;7;1903-06-30;6340180;ELBE RIVER
854;10;16;1;34.07526041666666;64.0;545.2041666666665;[9.333333333333314, 10.420833333333292, 11.150000000000006, 17.73333333333329, 25.910416666666663, 36.0, 36.587500000000006, 53.80000000000001, 44.599999999999994, 59.93958333333333, 64.0, 59.599999999999994, 55.88749999999999, 33.633333333333326, 19.808333333333337, 6.800000000000011];177;1903-07-01;1903;7;1903-07-27;7;1903-07-17;6340180;ELBE RIVER
855;11;6;171;23.76666666666667;48.0;142.60000000000002;[0.8000000000000114, 41.0, 48.0, 39.19999999999999, 12.0, 1.6000000000000227];270;1904-01-04;1904;1;1904-01-12;1;1904-01-10;6340180;ELBE RIVER
856;12;5;1;23.729166666666675;32.51666666666665;118.64583333333337;[11.266666666666652, 28.78333333333336, 24.55000000000001, 32.51666666666665, 21.529166666666697];287;1904-01-11;1904;1;1904-01-19;1;1904-01-16;6340180;ELBE RIVER
857;13;1;14;0.38333333333332575;0.38333333333332575;0.38333333333332575;[0.38333333333332575];310;1904-01-30;1904;1;1904-01-31;1;1904-01-31;6340180;ELBE RIVER
858;14;7;1;21.070238095238103;45.48333333333335;147.49166666666673;[7.399999999999977, 3.0, 3.6083333333333485, 27.600000000000023, 26.80000000000001, 45.48333333333335, 33.60000000000002];310;1904-02-01;1904;2;1904-02-13;2;1904-02-08;6340180;ELBE RIVER
859;15;2;132;2.208333333333343;2.3500000000000227;4.416666666666686;[2.3500000000000227, 2.066666666666663];256;1904-06-19;1904;6;1904-06-21;6;1904-06-21;6340180;ELBE RIVER
860;16;8;2;18.047656249999996;21.80000000000001;144.38124999999997;[10.058333333333309, 19.95625000000001, 21.80000000000001, 21.150000000000006, 19.48333333333332, 20.599999999999994, 15.0, 16.333333333333314];228;1904-06-23;1904;6;1904-07-02;7;1904-07-01;6340180;ELBE RIVER
861;17;31;0;68.86169354838708;106.49791666666664;2134.7124999999996;[29.42083333333329, 41.150000000000006, 33.73333333333329, 42.91041666666666, 44.0, 34.587500000000006, 31.80000000000001, 44.599999999999994, 45.93958333333333, 44.0, 55.599999999999994, 53.88749999999999, 55.633333333333326, 57.80833333333334, 60.80000000000001, 71.4, 72.82291666666666, 90.0, 87.95000000000002, 85.04166666666663, 90.71666666666664, 95.26250000000002, 92.13749999999999, 96.14166666666662, 106.49791666666664, 94.4, 93.3833333333333, 100.34166666666667, 97.80000000000001, 93.41666666666663, 91.52916666666667];122;1904-07-01;1904;7;1904-08-24;8;1904-08-01;6340180;ELBE RIVER
862;18;31;0;101.16538978494621;117.19999999999999;3136.127083333333;[97.64166666666662, 87.0, 91.80000000000001, 94.19999999999999, 93.0, 89.54166666666663, 87.86250000000001, 93.0, 81.2833333333333, 82.4, 89.0, 89.0, 99.13333333333333, 90.80000000000001, 107.0, 99.01666666666662, 103.54583333333332, 103.82708333333332, 107.99166666666665, 109.0, 114.19999999999999, 117.19999999999999, 112.9708333333333, 112.19999999999999, 113.4, 116.80000000000001, 113.6, 112.19999999999999, 113.0, 108.19999999999999, 106.31249999999997];95;1904-08-01;1904;8;1904-09-21;9;1904-09-01;6340180;ELBE RIVER
863;19;20;0;84.45052083333333;111.6;1689.0104166666665;[111.6, 109.19999999999999, 99.80000000000001, 102.4, 100.0, 93.0, 95.6, 93.08124999999998, 83.99374999999998, 83.8375, 79.39583333333331, 83.6, 72.225, 67.61666666666662, 73.875, 76.12499999999997, 72.52916666666664, 67.24999999999997, 66.0, 57.881249999999966];99;1904-09-01;1904;9;1904-09-20;9;1904-09-21;6340180;ELBE RIVER
864;20;10;0;60.166458333333324;62.36249999999998;601.6645833333332;[60.349999999999994, 62.36249999999998, 62.07499999999999, 58.69166666666666, 58.18124999999998, 61.3458333333333, 58.19999999999999, 59.96666666666664, 60.89166666666665, 59.599999999999994];133;1904-09-21;1904;9;1904-10-01;10;1904-10-01;6340180;ELBE RIVER
865;21;2;0;67.3625;70.0;134.725;[64.725, 70.0];140;1904-10-01;1904;10;1904-10-03;10;1904-10-03;6340180;ELBE RIVER
866;22;29;0;56.06739942528735;85.91666666666666;1625.9545833333332;[69.09999999999997, 69.0, 74.0, 74.11250000000001, 79.19999999999999, 83.6, 84.01249999999996, 85.91666666666666, 73.60000000000002, 72.11874999999998, 63.95000000000002, 56.19999999999999, 38.81666666666666, 31.98750000000001, 25.633333333333326, 20.98333333333332, 26.19999999999999, 28.19999999999999, 16.599999999999994, 32.400000000000006, 47.599999999999994, 59.400000000000006, 61.0, 58.599999999999994, 58.883333333333326, 66.672, 64.80000000000001, 63.599999999999994, 39.768];142;1904-10-03;1904;10;1904-11-07;11;1904-11-01;6340180;ELBE RIVER
867;23;11;0;24.752462121212115;46.650000000000006;272.2770833333333;[38.0, 22.599999999999994, 2.98333333333332, 20.599999999999994, 15.0, 17.0, 25.599999999999994, 27.80000000000001, 46.650000000000006, 43.912499999999966, 12.131249999999994];201;1904-11-01;1904;11;1904-11-20;11;1904-11-12;6340180;ELBE RIVER
868;24;6;52;41.03333333333333;67.0;246.2;[10.199999999999989, 23.80000000000001, 53.0, 67.0, 65.19999999999999, 27.0];251;1905-01-03;1905;1;1905-01-12;1;1905-01-09;6340180;ELBE RIVER
869;25;15;8;43.06666666666667;65.08333333333337;646.0;[10.600000000000023, 32.400000000000034, 43.80000000000001, 42.0, 31.600000000000023, 39.90416666666664, 51.16666666666663, 52.60000000000002, 51.80000000000001, 52.80000000000001, 65.08333333333337, 62.70416666666665, 50.39999999999998, 40.383333333333326, 18.758333333333326];263;1905-01-17;1905;1;1905-02-10;2;1905-02-01;6340180;ELBE RIVER
870;26;5;161;9.345833333333331;15.887499999999989;46.72916666666666;[2.5999999999999943, 15.887499999999989, 10.633333333333326, 5.808333333333337, 11.800000000000011];223;1905-07-12;1905;7;1905-07-18;7;1905-07-17;6340180;ELBE RIVER
871;27;5;527;9.360000000000003;20.35624999999999;46.80000000000001;[6.800000000000011, 9.243749999999977, 20.35624999999999, 5.600000000000023, 4.800000000000011];282;1906-12-26;1906;12;1907-01-02;1;1906-12-31;6340180;ELBE RIVER
872;28;2;312;3.200000000000003;5.800000000000011;6.400000000000006;[0.5999999999999943, 5.800000000000011];234;1907-11-08;1907;11;1907-11-11;11;1907-11-10;6340180;ELBE RIVER
873;29;1;1;12.912499999999966;12.912499999999966;12.912499999999966;[12.912499999999966];234;1907-11-11;1907;11;1907-11-12;11;1907-11-12;6340180;ELBE RIVER
874;30;2;1;8.799999999999997;9.0;17.599999999999994;[9.0, 8.599999999999994];234;1907-11-13;1907;11;1907-11-15;11;1907-11-15;6340180;ELBE RIVER
875;31;2;2;5.53020833333332;5.666666666666629;11.06041666666664;[5.666666666666629, 5.393750000000011];244;1907-11-17;1907;11;1907-11-19;11;1907-11-19;6340180;ELBE RIVER
876;32;3;8;2.0909722222222435;3.5416666666666856;6.272916666666731;[2.6000000000000227, 3.5416666666666856, 0.13125000000002274];257;1907-11-27;1907;11;1907-12-01;12;1907-11-30;6340180;ELBE RIVER
877;33;2;4;3.984375;7.3125;7.96875;[7.3125, 0.65625];254;1907-12-04;1907;12;1907-12-06;12;1907-12-06;6340180;ELBE RIVER
878;34;2;1;1.9000000000000057;2.1999999999999886;3.8000000000000114;[1.6000000000000227, 2.1999999999999886];257;1907-12-07;1907;12;1907-12-10;12;1907-12-09;6340180;ELBE RIVER
879;35;1;3;2.2875000000000227;2.2875000000000227;2.2875000000000227;[2.2875000000000227];270;1907-12-12;1907;12;1907-12-13;12;1907-12-13;6340180;ELBE RIVER
880;36;1;27;9.600000000000023;9.600000000000023;9.600000000000023;[9.600000000000023];310;1908-01-09;1908;1;1908-01-10;1;1908-01-10;6340180;ELBE RIVER
881;37;5;5;13.025833333333356;27.80000000000001;65.12916666666678;[5.529166666666697, 6.800000000000011, 13.600000000000023, 11.400000000000034, 27.80000000000001];304;1908-01-15;1908;1;1908-01-24;1;1908-01-20;6340180;ELBE RIVER
882;38;1;173;1.5999999999999943;1.5999999999999943;1.5999999999999943;[1.5999999999999943];239;1908-07-11;1908;7;1908-07-12;7;1908-07-12;6340180;ELBE RIVER
883;39;1;3;0.8000000000000114;0.8000000000000114;0.8000000000000114;[0.8000000000000114];234;1908-07-15;1908;7;1908-07-16;7;1908-07-16;6340180;ELBE RIVER
884;40;2;87;6.859375;8.118749999999977;13.71875;[5.600000000000023, 8.118749999999977];220;1908-10-11;1908;10;1908-10-14;10;1908-10-13;6340180;ELBE RIVER
885;41;18;1;31.296898148148145;49.400000000000006;563.3441666666666;[6.199999999999989, 9.816666666666663, 12.987500000000011, 18.633333333333326, 20.98333333333332, 30.19999999999999, 9.199999999999989, 29.599999999999994, 40.400000000000006, 43.599999999999994, 49.400000000000006, 40.0, 33.599999999999994, 38.883333333333326, 45.672, 43.80000000000001, 44.599999999999994, 45.768];193;1908-10-14;1908;10;1908-11-10;11;1908-11-01;6340180;ELBE RIVER
886;42;27;0;56.674228395061725;98.19999999999999;1530.2041666666667;[32.0, 34.599999999999994, 19.98333333333332, 16.599999999999994, 31.0, 33.0, 45.599999999999994, 48.80000000000001, 52.650000000000006, 34.912499999999966, 62.131249999999994, 64.0, 72.6, 48.0, 47.96666666666667, 77.66666666666663, 82.39375000000001, 98.19999999999999, 96.51666666666671, 87.01250000000005, 92.5333333333333, 80.29583333333332, 82.6, 58.599999999999994, 69.39999999999998, 43.60000000000002, 17.541666666666686];165;1908-11-01;1908;11;1908-12-15;12;1908-11-28;6340180;ELBE RIVER
887;43;2;1;9.713541666666657;13.793749999999989;19.427083333333314;[5.633333333333326, 13.793749999999989];245;1908-11-29;1908;11;1908-12-01;12;1908-12-01;6340180;ELBE RIVER
888;44;28;2;71.2125;162.0;1993.9500000000003;[0.3125, 9.65625, 19.600000000000023, 17.600000000000023, 16.19999999999999, 15.379166666666663, 9.683333333333337, 34.0, 54.28750000000002, 56.054166666666674, 58.19999999999999, 91.31875000000002, 85.60000000000002, 85.0, 89.39999999999998, 95.83333333333331, 92.40000000000003, 96.80000000000001, 94.60000000000002, 91.42500000000001, 96.60000000000002, 88.19999999999999, 97.80000000000001, 103.24374999999998, 103.35624999999999, 101.60000000000002, 127.80000000000001, 162.0];140;1908-12-03;1908;12;1909-01-26;1;1908-12-31;6340180;ELBE RIVER
889;45;1;0;155.0;155.0;155.0;[155.0];134;1908-12-31;1908;12;1908-12-31;12;1909-01-01;6340180;ELBE RIVER
890;46;3;0;175.6;180.0;526.8;[180.0, 175.60000000000002, 171.2];131;1909-01-01;1909;1;1909-01-03;1;1909-01-04;6340180;ELBE RIVER
891;47;15;0;123.36305555555556;159.0;1850.4458333333334;[153.8, 159.0, 150.0, 147.2, 139.0, 128.60000000000002, 115.39999999999998, 114.26666666666665, 111.78333333333336, 97.55000000000001, 100.51666666666665, 115.5291666666667, 116.80000000000001, 114.60000000000002, 86.40000000000003];147;1909-01-04;1909;1;1909-01-20;1;1909-01-19;6340180;ELBE RIVER
892;48;12;1;106.26666666666667;151.75833333333333;1275.2;[60.0, 100.60000000000002, 59.90416666666664, 59.16666666666663, 96.60000000000002, 118.80000000000001, 109.80000000000001, 121.08333333333337, 128.70416666666665, 133.39999999999998, 135.38333333333333, 151.75833333333333];156;1909-01-20;1909;1;1909-02-11;2;1909-02-01;6340180;ELBE RIVER
893;49;4;0;187.65208333333334;197.60000000000002;750.6083333333333;[172.39999999999998, 188.0, 192.60833333333335, 197.60000000000002];133;1909-02-01;1909;2;1909-02-07;2;1909-02-05;6340180;ELBE RIVER
894;50;2;0;122.14166666666668;181.8;244.28333333333336;[181.8, 62.48333333333335];161;1909-02-05;1909;2;1909-02-07;2;1909-02-07;6340180;ELBE RIVER
895;51;8;14;84.03750000000001;142.0;672.3000000000001;[12.900000000000034, 53.19999999999999, 56.39999999999998, 71.80000000000001, 110.80000000000001, 100.60000000000002, 124.60000000000002, 142.0];277;1909-02-21;1909;2;1909-03-07;3;1909-03-01;6340180;ELBE RIVER
896;52;18;0;186.8027777777778;230.60000000000002;3362.4500000000003;[159.8, 154.81875000000002, 158.91666666666663, 179.18333333333334, 178.60000000000002, 196.2, 206.2, 205.8, 230.60000000000002, 225.0, 220.39999999999998, 222.13125000000002, 215.40000000000003, 212.60000000000002, 207.0, 190.60000000000002, 168.2, 31.0];230;1909-03-01;1909;3;1909-03-27;3;1909-03-19;6340180;ELBE RIVER
897;53;1;78;0.8000000000000114;0.8000000000000114;0.8000000000000114;[0.8000000000000114];288;1909-06-05;1909;6;1909-06-06;6;1909-06-06;6340180;ELBE RIVER
898;54;1;3;1.6000000000000227;1.6000000000000227;1.6000000000000227;[1.6000000000000227];269;1909-06-09;1909;6;1909-06-10;6;1909-06-10;6340180;ELBE RIVER
899;55;1;95;0.5999999999999943;0.5999999999999943;0.5999999999999943;[0.5999999999999943];199;1909-09-13;1909;9;1909-09-14;9;1909-09-14;6340180;ELBE RIVER
900;56;8;54;12.961718749999996;30.0;103.69374999999997;[3.0, 2.5999999999999943, 2.8000000000000114, 12.650000000000006, 16.912499999999966, 26.131249999999994, 30.0, 9.599999999999994];213;1909-11-07;1909;11;1909-11-21;11;1909-11-15;6340180;ELBE RIVER
901;57;2;129;4.400000000000006;5.600000000000023;8.800000000000011;[3.1999999999999886, 5.600000000000023];489;1910-03-24;1910;3;1910-03-27;3;1910-03-26;6340180;ELBE RIVER
902;58;1;1;5.78125;5.78125;5.78125;[5.78125];489;1910-03-27;1910;3;1910-03-28;3;1910-03-28;6340180;ELBE RIVER
903;59;1;3;18.0;18.0;18.0;[18.0];466;1910-03-31;1910;3;1910-03-31;3;1910-04-01;6340180;ELBE RIVER
904;60;22;0;54.357102272727275;83.80000000000001;1195.85625;[34.76875000000001, 39.98750000000001, 57.61250000000001, 77.19999999999999, 67.19999999999999, 62.200000000000045, 58.80000000000001, 53.60000000000002, 54.69999999999999, 40.80000000000001, 31.18958333333336, 23.75, 51.19999999999999, 50.39999999999998, 51.39999999999998, 59.97500000000002, 78.77499999999998, 83.80000000000001, 77.19999999999999, 69.16666666666663, 47.39999999999998, 24.73124999999999];388;1910-04-01;1910;4;1910-05-10;5;1910-04-23;6340180;ELBE RIVER
905;61;3;438;3.165972222222223;3.910416666666663;9.497916666666669;[3.910416666666663, 2.0, 3.5875000000000057];230;1911-07-05;1911;7;1911-07-08;7;1911-07-08;6340180;ELBE RIVER
906;62;23;1;48.720923913043464;73.80000000000001;1120.5812499999997;[7.599999999999994, 20.93958333333333, 39.0, 42.599999999999994, 31.88749999999999, 42.633333333333326, 39.80833333333334, 47.80000000000001, 53.400000000000006, 38.82291666666666, 54.0, 55.95000000000002, 42.04166666666663, 49.71666666666664, 54.26250000000002, 44.13749999999999, 52.14166666666662, 58.49791666666664, 66.4, 66.3833333333333, 69.34166666666667, 73.80000000000001, 69.41666666666663];148;1911-07-09;1911;7;1911-08-21;8;1911-08-01;6340180;ELBE RIVER
907;63;31;0;88.5594758064516;103.54583333333332;2745.3437499999995;[65.52916666666667, 70.64166666666662, 76.0, 82.80000000000001, 83.19999999999999, 80.0, 81.54166666666663, 79.86250000000001, 83.0, 82.2833333333333, 80.4, 85.0, 84.0, 98.13333333333333, 83.80000000000001, 93.0, 100.01666666666662, 103.54583333333332, 99.82708333333332, 99.99166666666665, 100.0, 98.19999999999999, 93.19999999999999, 96.9708333333333, 93.19999999999999, 94.4, 95.80000000000001, 93.6, 90.19999999999999, 88.0, 89.19999999999999];111;1911-08-01;1911;8;1911-09-17;9;1911-09-01;6340180;ELBE RIVER
908;64;30;0;76.57958333333333;89.12499999999997;2297.3875;[88.31249999999997, 87.6, 87.19999999999999, 84.80000000000001, 85.4, 85.0, 86.0, 88.6, 88.08124999999998, 79.99374999999998, 87.8375, 80.39583333333331, 79.6, 82.225, 80.61666666666662, 86.875, 89.12499999999997, 86.52916666666664, 77.24999999999997, 69.0, 70.88124999999997, 74.35, 69.36249999999998, 66.07499999999999, 63.69166666666666, 56.18124999999998, 58.3458333333333, 53.19999999999999, 55.96666666666664, 48.89166666666665];111;1911-09-01;1911;9;1911-10-16;10;1911-10-01;6340180;ELBE RIVER
